t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000116117	ENST00000351153	reg_14263	ENST00000351153.16	one2one
ENSG00000116117	ENST00000622699	reg_14263	ENST00000622699.16	one2one
ENSG00000116117	ENST00000349953	reg_14263	ENST00000349953.16	one2one
ENSG00000116117	ENST00000614500	reg_14263	ENST00000614500.16	one2one
ENSG00000116117	ENST00000613457	reg_14263	ENST00000613457.16	one2one
ENSG00000116117	ENST00000358768	reg_14263	ENST00000358768.16	one2one
ENSG00000120885	ENST00000523500	reg_8095	ENST00000523500.86	one2one
ENSG00000120885	ENST00000316403	reg_8095	ENST00000316403.86	one2one
ENSG00000120885	ENST00000405140	reg_8095	ENST00000405140.86	one2one
ENSG00000126005	ENST00000424358	reg_6914	ENST00000424358.30	one2one
ENSG00000126005	ENST00000456790	reg_6914	ENST00000456790.30	one2one
ENSG00000138622	ENST00000261917	reg_5162	ENST00000261917.60	one2one
ENSG00000196998	ENST00000396681	reg_17632	ENST00000396681.2	one2one
ENSG00000196998	ENST00000356463	reg_17632	ENST00000356463.2	one2one
ENSG00000196998	ENST00000485908	reg_17632	ENST00000485908.2	one2one
ENSG00000196998	ENST00000635003	reg_17632	ENST00000635003.2	one2one
ENSG00000196998	ENST00000376372	reg_17632	ENST00000376372.2	one2one
ENSG00000196998	ENST00000376368	reg_17632	ENST00000376368.2	one2one
ENSG00000196998	ENST00000322995	reg_17632	ENST00000322995.2	one2one
ENSG00000196998	ENST00000634838	reg_17632	ENST00000634838.2	one2one
ENSG00000196998	ENST00000634559	reg_17632	ENST00000634559.2	one2one
ENSG00000196998	ENST00000634944	reg_17632	ENST00000634944.2	one2one
ENSG00000205571	ENST00000626847	reg_16765	ENST00000626847.1428	many2one
ENSG00000205571	ENST00000638794	reg_16765	ENST00000638794.1428	many2one
ENSG00000205571	ENST00000380741	reg_16765	ENST00000380741.1428	many2one
ENSG00000205571	ENST00000380742	reg_16765	ENST00000380742.1428	many2one
ENSG00000205571	ENST00000380743	reg_16765	ENST00000380743.1428	many2one
ENSG00000205571	ENST00000614240	reg_16765	ENST00000614240.1428	many2one
ENSG00000205571	ENST00000628696	reg_16765	ENST00000628696.1428	many2one
ENSG00000172062	ENST00000625245	reg_16765	ENST00000625245.433	many2one
ENSG00000172062	ENST00000351205	reg_16765	ENST00000351205.433	many2one
ENSG00000172062	ENST00000506163	reg_16765	ENST00000506163.433	many2one
ENSG00000172062	ENST00000380707	reg_16765	ENST00000380707.433	many2one
ENSG00000172062	ENST00000503079	reg_16765	ENST00000503079.433	many2one
ENSG00000196584	ENST00000359321	reg_15161	ENST00000359321.8	one2one
ENSG00000241128	ENST00000366485	None	None	one2zero
ENSG00000154642	ENST00000284881	reg_11978	ENST00000284881.33	one2one
ENSG00000154642	ENST00000400559	reg_11978	ENST00000400559.33	one2one
ENSG00000205307	ENST00000614631	reg_9207	ENST00000614631.88	one2one
ENSG00000205307	ENST00000538735	reg_9207	ENST00000538735.88	one2one
ENSG00000205307	ENST00000622764	reg_9207	ENST00000622764.88	one2one
ENSG00000178826	ENST00000409541	reg_9968	ENST00000409541.8	one2one
ENSG00000178826	ENST00000409244	reg_9968	ENST00000409244.8	one2one
ENSG00000178826	ENST00000410004	reg_9968	ENST00000410004.8	one2one
ENSG00000178826	ENST00000409102	reg_9968	ENST00000409102.8	one2one
ENSG00000178826	ENST00000359333	reg_9968	ENST00000359333.8	one2one
ENSG00000104755	ENST00000265708	reg_16644	ENST00000265708.2184	one2one
ENSG00000104755	ENST00000622267	reg_16644	ENST00000622267.2184	one2one
ENSG00000104755	ENST00000347580	reg_16644	ENST00000347580.2184	one2one
ENSG00000104755	ENST00000521880	reg_16644	ENST00000521880.2184	one2one
ENSG00000174514	ENST00000536357	reg_12633	ENST00000536357.29	one2one
ENSG00000174514	ENST00000367147	reg_12633	ENST00000367147.29	one2one
ENSG00000046653	ENST00000355135	reg_17585	ENST00000355135.2	one2many
ENSG00000046653	ENST00000355135	reg_17501	ENST00000355135.949	one2many
ENSG00000046653	ENST00000493677	reg_17501	ENST00000493677.949	one2many
ENSG00000046653	ENST00000454189	reg_17951	ENST00000454189.654	one2many
ENSG00000046653	ENST00000454189	reg_17501	ENST00000454189.949	one2many
ENSG00000046653	ENST00000316715	reg_17501	ENST00000316715.949	one2many
ENSG00000046653	ENST00000356942	reg_17501	ENST00000356942.949	one2many
ENSG00000135111	ENST00000257566	reg_14693	ENST00000257566.58	one2one
ENSG00000135111	ENST00000349155	reg_14693	ENST00000349155.58	one2one
ENSG00000156639	ENST00000373391	reg_15977	ENST00000373391.25	one2one
ENSG00000156639	ENST00000287218	reg_15977	ENST00000287218.25	one2one
ENSG00000164120	ENST00000296522	reg_4797	ENST00000296522.74	one2one
ENSG00000139624	ENST00000422340	reg_1858	ENST00000422340.22	one2one
ENSG00000139624	ENST00000317551	reg_1858	ENST00000317551.22	one2one
ENSG00000182854	ENST00000332238	reg_9028	ENST00000332238.384	one2one
ENSG00000101412	ENST00000343380	reg_7054	ENST00000343380.30	one2one
ENSG00000112996	ENST00000507110	reg_7619	ENST00000507110.4	one2one
ENSG00000090402	ENST00000264382	reg_702	ENST00000264382.3	one2one
ENSG00000170909	ENST00000284648	reg_2132	ENST00000284648.48	one2one
ENSG00000170909	ENST00000358375	reg_2132	ENST00000358375.48	one2one
ENSG00000170909	ENST00000359649	reg_2132	ENST00000359649.48	one2one
ENSG00000170909	ENST00000616215	reg_2132	ENST00000616215.48	one2one
ENSG00000170909	ENST00000616447	reg_2132	ENST00000616447.48	one2one
ENSG00000170909	ENST00000617140	reg_2132	ENST00000617140.48	one2one
ENSG00000170909	ENST00000351806	reg_2132	ENST00000351806.48	one2one
ENSG00000170909	ENST00000356532	reg_2132	ENST00000356532.48	one2one
ENSG00000170909	ENST00000391761	reg_2132	ENST00000391761.48	one2one
ENSG00000170909	ENST00000611261	reg_2132	ENST00000611261.48	one2one
ENSG00000181634	ENST00000374045	reg_13168	ENST00000374045.10	one2one
ENSG00000171703	ENST00000343484	reg_2730	ENST00000343484.30	one2one
ENSG00000171703	ENST00000395053	reg_2730	ENST00000395053.30	one2one
ENSG00000171703	ENST00000361317	reg_2730	ENST00000361317.30	one2one
ENSG00000143476	ENST00000542077	reg_12658	ENST00000542077.78	one2one
ENSG00000143476	ENST00000366991	reg_12658	ENST00000366991.78	one2one
ENSG00000259224	ENST00000412468	reg_11360	ENST00000412468.24	one2one
ENSG00000250571	ENST00000523522	reg_14539	ENST00000523522.5	one2one
ENSG00000250571	ENST00000340042	reg_14539	ENST00000340042.5	one2one
ENSG00000203727	ENST00000367474	reg_6179	ENST00000367474.26	one2one
ENSG00000160182	ENST00000291527	reg_12172	ENST00000291527.33	one2one
ENSG00000165527	ENST00000298316	reg_5095	ENST00000298316.13	one2one
ENSG00000182782	ENST00000328880	reg_13452	ENST00000328880.67	one2one
ENSG00000178235	ENST00000674365	reg_16582	ENST00000674365.9	one2one
ENSG00000178235	ENST00000377084	reg_16582	ENST00000377084.9	one2one
ENSG00000187514	ENST00000409321	reg_14194	ENST00000409321.16	one2many
ENSG00000187514	ENST00000409321	reg_9723	ENST00000409321.60683	one2many
ENSG00000187514	ENST00000341369	reg_14194	ENST00000341369.16	one2many
ENSG00000187514	ENST00000410064	reg_14194	ENST00000410064.16	one2many
ENSG00000187514	ENST00000409115	reg_14194	ENST00000409115.16	one2many
ENSG00000187514	ENST00000409683	reg_14194	ENST00000409683.16	one2many
ENSG00000275183	ENST00000611161	reg_2367	ENST00000611161.48	one2one
ENSG00000068650	ENST00000375630	reg_16406	ENST00000375630.9	one2one
ENSG00000068650	ENST00000487903	reg_16406	ENST00000487903.9	one2one
ENSG00000068650	ENST00000375645	reg_16406	ENST00000375645.9	one2one
ENSG00000112116	ENST00000336123	reg_6181	ENST00000336123.25	one2one
ENSG00000087245	ENST00000570308	reg_2171	ENST00000570308.23	one2one
ENSG00000087245	ENST00000543485	reg_2171	ENST00000543485.23	one2one
ENSG00000087245	ENST00000219070	reg_2171	ENST00000219070.23	one2one
ENSG00000087245	ENST00000437642	reg_2171	ENST00000437642.23	one2one
ENSG00000151320	ENST00000557354	reg_5113	ENST00000557354.13	one2one
ENSG00000151320	ENST00000280979	reg_5113	ENST00000280979.13	one2one
ENSG00000151320	ENST00000557272	reg_5113	ENST00000557272.13	one2one
ENSG00000116774	ENST00000369551	reg_968	ENST00000369551.1	one2one
ENSG00000116774	ENST00000393300	reg_968	ENST00000393300.1	one2one
ENSG00000116774	ENST00000320334	reg_968	ENST00000320334.1	one2one
ENSG00000214216	ENST00000451172	reg_12182	ENST00000451172.3	one2one
ENSG00000214216	ENST00000482126	reg_12182	ENST00000482126.3	one2one
ENSG00000165672	ENST00000298510	reg_10002	ENST00000298510.7	one2one
ENSG00000121940	ENST00000356970	reg_10117	ENST00000356970.1	one2one
ENSG00000121940	ENST00000675508	reg_10117	ENST00000675508.1	one2one
ENSG00000121940	ENST00000676392	reg_10117	ENST00000676392.1	one2one
ENSG00000121940	ENST00000675956	reg_10117	ENST00000675956.1	one2one
ENSG00000121940	ENST00000675650	reg_10117	ENST00000675650.1	one2one
ENSG00000121940	ENST00000369968	reg_10117	ENST00000369968.1	one2one
ENSG00000121940	ENST00000369970	reg_10117	ENST00000369970.1	one2one
ENSG00000121940	ENST00000675584	reg_10117	ENST00000675584.1	one2one
ENSG00000121940	ENST00000675654	reg_10117	ENST00000675654.1	one2one
ENSG00000121940	ENST00000674849	reg_10117	ENST00000674849.1	one2one
ENSG00000121940	ENST00000676454	reg_10117	ENST00000676454.1	one2one
ENSG00000121940	ENST00000675790	reg_10117	ENST00000675790.1	one2one
ENSG00000121940	ENST00000369969	reg_10117	ENST00000369969.1	one2one
ENSG00000140993	ENST00000396862	reg_15835	ENST00000396862.43	one2one
ENSG00000198060	ENST00000358935	reg_15371	ENST00000358935.7	one2one
ENSG00000089682	ENST00000372487	reg_17713	ENST00000372487.2	one2one
ENSG00000089682	ENST00000372479	reg_17713	ENST00000372479.2	one2one
ENSG00000196123	ENST00000561621	reg_10857	ENST00000561621.23	one2one
ENSG00000196123	ENST00000563902	reg_10857	ENST00000563902.23	one2one
ENSG00000196123	ENST00000290881	reg_10857	ENST00000290881.23	one2one
ENSG00000152359	ENST00000428202	reg_16740	ENST00000428202.4	one2one
ENSG00000152359	ENST00000510798	reg_16740	ENST00000510798.4	one2one
ENSG00000152359	ENST00000446329	reg_16740	ENST00000446329.4	one2one
ENSG00000152359	ENST00000514838	reg_16740	ENST00000514838.4	one2one
ENSG00000187871	ENST00000340465	reg_16158	ENST00000340465.25	one2one
ENSG00000189051	ENST00000344001	reg_6393	ENST00000344001.24	one2one
ENSG00000189051	ENST00000399398	reg_6393	ENST00000399398.24	one2one
ENSG00000054611	ENST00000380995	reg_1420	ENST00000380995.51	one2one
ENSG00000054611	ENST00000355704	reg_1420	ENST00000355704.51	one2one
ENSG00000054611	ENST00000406733	reg_1420	ENST00000406733.51	one2one
ENSG00000054611	ENST00000407381	reg_1420	ENST00000407381.51	one2one
ENSG00000054611	ENST00000337137	reg_1420	ENST00000337137.51	one2one
ENSG00000114279	ENST00000454309	reg_690	ENST00000454309.3	one2one
ENSG00000132693	ENST00000255030	None	None	one2zero
ENSG00000196526	ENST00000382543	reg_7914	ENST00000382543.46	one2one
ENSG00000196526	ENST00000360265	reg_7914	ENST00000360265.46	one2one
ENSG00000196526	ENST00000358461	reg_7914	ENST00000358461.46	one2one
ENSG00000196526	ENST00000420658	reg_7914	ENST00000420658.46	one2one
ENSG00000116649	ENST00000376957	reg_10076	ENST00000376957.1	one2one
ENSG00000108433	ENST00000640621	reg_6336	ENST00000640621.50	one2one
ENSG00000108433	ENST00000640269	reg_6336	ENST00000640269.50	one2one
ENSG00000108433	ENST00000640051	reg_6336	ENST00000640051.50	one2one
ENSG00000108433	ENST00000639287	reg_6336	ENST00000639287.50	one2one
ENSG00000108433	ENST00000623037	reg_6336	ENST00000623037.50	one2one
ENSG00000108433	ENST00000576910	reg_6336	ENST00000576910.50	one2one
ENSG00000108433	ENST00000640443	reg_6336	ENST00000640443.50	one2one
ENSG00000108433	ENST00000638216	reg_6336	ENST00000638216.50	one2one
ENSG00000108433	ENST00000573224	reg_6336	ENST00000573224.50	one2one
ENSG00000108433	ENST00000415811	reg_6336	ENST00000415811.50	one2one
ENSG00000108433	ENST00000225567	reg_6336	ENST00000225567.50	one2one
ENSG00000108433	ENST00000638697	reg_6336	ENST00000638697.50	one2one
ENSG00000108433	ENST00000638838	reg_6336	ENST00000638838.50	one2one
ENSG00000138698	ENST00000339360	reg_7939	ENST00000339360.15	one2one
ENSG00000138698	ENST00000264572	reg_7939	ENST00000264572.15	one2one
ENSG00000138698	ENST00000453712	reg_7939	ENST00000453712.15	one2one
ENSG00000138698	ENST00000380158	reg_7939	ENST00000380158.15	one2one
ENSG00000138698	ENST00000408900	reg_7939	ENST00000408900.15	one2one
ENSG00000138698	ENST00000408927	reg_7939	ENST00000408927.15	one2one
ENSG00000080822	ENST00000341181	reg_175	ENST00000341181.3	one2many
ENSG00000080822	ENST00000341181	reg_361	ENST00000341181.3963	one2many
ENSG00000080822	ENST00000394180	reg_175	ENST00000394180.3	one2many
ENSG00000080822	ENST00000394180	reg_361	ENST00000394180.3963	one2many
ENSG00000080822	ENST00000513287	reg_361	ENST00000513287.3963	one2many
ENSG00000080822	ENST00000513287	reg_175	ENST00000513287.3	one2many
ENSG00000080822	ENST00000507874	reg_11668	ENST00000507874.2398	one2many
ENSG00000080822	ENST00000507874	reg_175	ENST00000507874.3	one2many
ENSG00000080822	ENST00000510545	reg_361	ENST00000510545.3963	one2many
ENSG00000080822	ENST00000510545	reg_175	ENST00000510545.3	one2many
ENSG00000080822	ENST00000394185	reg_175	ENST00000394185.3	one2many
ENSG00000080822	ENST00000394185	reg_361	ENST00000394185.3963	one2many
ENSG00000080822	ENST00000394181	reg_175	ENST00000394181.3	one2many
ENSG00000080822	ENST00000503004	reg_175	ENST00000503004.3	one2many
ENSG00000080822	ENST00000503004	reg_361	ENST00000503004.3963	one2many
ENSG00000168916	ENST00000306315	reg_7636	ENST00000306315.55	one2one
ENSG00000081051	ENST00000395792	reg_7713	ENST00000395792.11	one2one
ENSG00000081051	ENST00000226359	reg_7713	ENST00000226359.11	one2one
ENSG00000104231	ENST00000519523	reg_3520	ENST00000519523.5	one2one
ENSG00000104231	ENST00000220669	reg_3520	ENST00000220669.5	one2one
ENSG00000104231	ENST00000523096	reg_3520	ENST00000523096.5	one2one
ENSG00000170871	ENST00000307659	reg_3983	ENST00000307659.46	one2one
ENSG00000170871	ENST00000425103	reg_3983	ENST00000425103.46	one2one
ENSG00000111325	ENST00000397389	reg_14891	ENST00000397389.67	one2one
ENSG00000111325	ENST00000228922	reg_14891	ENST00000228922.67	one2one
ENSG00000157884	ENST00000288861	reg_7003	ENST00000288861.18	one2one
ENSG00000171148	ENST00000301964	reg_12385	ENST00000301964.44	one2one
ENSG00000171148	ENST00000343450	reg_12385	ENST00000343450.44	one2one
ENSG00000171148	ENST00000440161	reg_12385	ENST00000440161.44	one2one
ENSG00000168778	ENST00000426174	reg_14718	ENST00000426174.67	one2one
ENSG00000168778	ENST00000303372	reg_14718	ENST00000303372.67	one2one
ENSG00000168904	ENST00000301981	reg_5199	ENST00000301981.53	one2one
ENSG00000168904	ENST00000447360	reg_5199	ENST00000447360.53	one2one
ENSG00000155115	ENST00000329970	reg_5978	ENST00000329970.6	one2one
ENSG00000125445	ENST00000579002	reg_11485	ENST00000579002.24	one2one
ENSG00000125445	ENST00000245539	reg_11485	ENST00000245539.24	one2one
ENSG00000171806	ENST00000310392	reg_17272	ENST00000310392.29	one2one
ENSG00000171806	ENST00000303469	reg_17272	ENST00000303469.29	one2one
ENSG00000111540	ENST00000360299	reg_13856	ENST00000360299.22	one2one
ENSG00000111540	ENST00000448789	reg_13856	ENST00000448789.22	one2one
ENSG00000111540	ENST00000553116	reg_13856	ENST00000553116.22	one2one
ENSG00000177054	ENST00000446113	reg_4331	ENST00000446113.17	one2one
ENSG00000133731	ENST00000256108	reg_3408	ENST00000256108.1935	one2one
ENSG00000133731	ENST00000449740	reg_3408	ENST00000449740.1935	one2one
ENSG00000120727	ENST00000265192	reg_7356	ENST00000265192.41	one2one
ENSG00000120727	ENST00000394795	reg_7356	ENST00000394795.41	one2one
ENSG00000120727	ENST00000510080	reg_7356	ENST00000510080.41	one2one
ENSG00000204103	ENST00000373313	reg_6829	ENST00000373313.30	one2one
ENSG00000172476	ENST00000304236	None	None	one2zero
ENSG00000172476	ENST00000372633	None	None	one2zero
ENSG00000197168	ENST00000647945	reg_16348	ENST00000647945.56	one2one
ENSG00000197168	ENST00000652119	reg_16348	ENST00000652119.56	one2one
ENSG00000197168	ENST00000617045	reg_16348	ENST00000617045.56	one2one
ENSG00000197168	ENST00000355568	reg_16348	ENST00000355568.56	one2one
ENSG00000159348	ENST00000367249	reg_17206	ENST00000367249.29	one2one
ENSG00000125651	ENST00000394456	reg_12179	ENST00000394456.61	one2one
ENSG00000275572	ENST00000614228	reg_9258	ENST00000614228.68	one2one
ENSG00000169740	ENST00000374433	reg_15037	ENST00000374433.84	one2one
ENSG00000169740	ENST00000395797	reg_15037	ENST00000395797.84	one2one
ENSG00000128242	ENST00000406955	reg_14821	ENST00000406955.63	one2one
ENSG00000128242	ENST00000401975	reg_14821	ENST00000401975.63	one2one
ENSG00000128242	ENST00000338911	reg_14821	ENST00000338911.63	one2one
ENSG00000128242	ENST00000402321	reg_14821	ENST00000402321.63	one2one
ENSG00000128242	ENST00000402369	reg_14821	ENST00000402369.63	one2one
ENSG00000128242	ENST00000406361	reg_14821	ENST00000406361.63	one2one
ENSG00000146414	ENST00000629427	reg_15971	ENST00000629427.26	one2one
ENSG00000146414	ENST00000367505	reg_15971	ENST00000367505.26	one2one
ENSG00000146414	ENST00000438092	reg_15971	ENST00000438092.26	one2one
ENSG00000146414	ENST00000275233	reg_15971	ENST00000275233.26	one2one
ENSG00000165959	ENST00000298912	reg_8880	ENST00000298912.13	one2one
ENSG00000196859	ENST00000355612	reg_6758	ENST00000355612.24	one2one
ENSG00000139324	ENST00000266712	reg_1931	ENST00000266712.12	one2one
ENSG00000161204	ENST00000292808	reg_11917	ENST00000292808.3	one2one
ENSG00000161204	ENST00000429586	reg_11917	ENST00000429586.3	one2one
ENSG00000205899	ENST00000391429	reg_11406	ENST00000391429.135	one2one
ENSG00000053900	ENST00000510092	reg_8457	ENST00000510092.11	one2one
ENSG00000053900	ENST00000315368	reg_8457	ENST00000315368.11	one2one
ENSG00000171017	ENST00000306708	reg_11744	ENST00000306708.125	one2one
ENSG00000171017	ENST00000618098	reg_11744	ENST00000618098.125	one2one
ENSG00000106809	ENST00000262551	reg_3308	ENST00000262551.137	one2one
ENSG00000106809	ENST00000375561	reg_3308	ENST00000375561.137	one2one
ENSG00000157617	ENST00000380486	reg_11778	ENST00000380486.33	one2one
ENSG00000100596	ENST00000216484	reg_4844	ENST00000216484.37	one2one
ENSG00000187605	ENST00000409262	reg_7138	ENST00000409262.21	one2one
ENSG00000187605	ENST00000305799	reg_7138	ENST00000305799.21	one2one
ENSG00000155962	ENST00000369449	reg_5711	ENST00000369449.5328	one2one
ENSG00000131097	ENST00000253410	reg_11289	ENST00000253410.24	one2one
ENSG00000131097	ENST00000591513	reg_11289	ENST00000591513.24	one2one
ENSG00000153786	ENST00000564466	reg_10617	ENST00000564466.23	one2one
ENSG00000153786	ENST00000313732	reg_10617	ENST00000313732.23	one2one
ENSG00000130695	ENST00000252992	reg_896	ENST00000252992.1	one2one
ENSG00000130695	ENST00000640292	reg_896	ENST00000640292.1	one2one
ENSG00000130695	ENST00000451429	reg_896	ENST00000451429.1	one2one
ENSG00000170920	ENST00000305444	reg_12091	ENST00000305444.61	one2one
ENSG00000242362	ENST00000458218	None	None	one2zero
ENSG00000165821	ENST00000614342	reg_4819	ENST00000614342.118	one2one
ENSG00000165821	ENST00000537235	reg_4819	ENST00000537235.118	one2one
ENSG00000165821	ENST00000450879	reg_4819	ENST00000450879.118	one2one
ENSG00000105675	ENST00000262623	reg_2426	ENST00000262623.48	one2one
ENSG00000102313	ENST00000218436	None	None	one2zero
ENSG00000105707	ENST00000392226	reg_10597	ENST00000392226.48	one2one
ENSG00000105707	ENST00000672452	reg_10597	ENST00000672452.48	one2one
ENSG00000105707	ENST00000673426	reg_10597	ENST00000673426.48	one2one
ENSG00000105707	ENST00000262626	reg_10597	ENST00000262626.48	one2one
ENSG00000135049	ENST00000357081	reg_13041	ENST00000357081.40	one2one
